objid,ra,dec,z,zErr,psfMag_g,psfMag_r,psfMagErr_g,psfMagErr_r
1237667112257388788,136.86771,22.658082,0.120819,2.458325E-5,21.061817,20.155979,0.034417,0.03849
1237667112257519849,137.08844,22.821483,0.28885,5.243138E-5,21.294334,19.748459,0.039534,0.022207
1237667142328779140,136.96822,22.90333,0.515624,1.784713E-4,22.346552,20.76899,0.106416,0.041281
1237667142328713535,136.76717,22.900316,0.22991,4.698476E-5,20.640562,19.35442,0.03259,0.023431
1237667112257519774,137.12154,22.906773,0.402365,7.358059E-5,22.633608,21.61384,0.097695,0.067058
1237667141791907925,137.05886,22.63128,0.344398,1.307863E-4,23.000151,20.654657,0.369343,0.048145
1237667142328713459,136.80528,22.821848,0.124021,1.522713E-5,19.974609,19.45332,0.024615,0.024422
1237667111720321280,136.59648,22.21183,0.159289,2.051836E-5,18.871939,17.953365,0.017505,0.0117
1237667111720386666,136.64402,22.151893,0.231221,5.812311E-5,20.355829,18.932062,0.023169,0.018001
1237667212657819848,136.92122,22.02351,0.034041,1.283748E-5,19.909769,19.47201,0.017445,0.015594
1237667141791711432,136.61032,22.395367,0.372576,6.280855E-5,21.391092,19.62373,0.050375,0.025461
1237667212657754357,136.84116,22.005732,0.23125,4.352794E-5,20.289467,18.999588,0.022206,0.014629
1237667112257257688,136.57566,22.488034,0.084215,1.964583E-5,19.296343,18.387585,0.017442,0.018241
1237667111720517912,136.9469,22.312246,0.195919,2.574604E-5,20.737318,19.72267,0.030935,0.029773
1237667112257257518,136.46171,22.608284,0.119888,2.426527E-5,19.199926,18.193518,0.0173,0.018028
1237667142328582341,136.48678,22.722191,0.120028,2.557069E-5,19.458393,18.420938,0.015579,0.021752
1237667112257257720,136.58038,22.506533,0.080347,1.953951E-5,19.198788,18.386343,0.01733,0.018262
1237667141791776968,136.68357,22.493389,0.081482,2.810805E-5,19.423216,18.428307,0.02032,0.021411
1237667112257257705,136.52442,22.605447,0.082069,1.644057E-5,20.310118,19.569164,0.022642,0.022801
1237667112257257738,136.56785,22.55357,0.159374,1.765848E-5,19.615606,18.67458,0.018523,0.018613
1237667142328713409,136.69606,22.834716,0.036065,1.082134E-5,18.476885,17.79014,0.019968,0.020369
1237667112257257674,136.56061,22.514209,0.082479,1.528412E-5,18.951982,18.145874,0.018241,0.019365
1237667112794194244,136.52515,22.949272,0.16046,1.137134E-5,19.444231,18.733761,0.025987,0.022026
1237667142328647746,136.50854,22.767762,0.122688,9.347435E-6,19.385017,18.658569,0.020683,0.018673
1237667112257192192,136.36972,22.602209,0.036155,8.096936E-6,18.385893,17.636381,0.022009,0.014313
1237667142328648141,136.56777,22.806294,0.405983,1.008462E-4,21.867865,20.062342,0.066526,0.027441
1237665096850276424,136.81283,23.928174,0.159337,3.259243E-5,19.87491,18.626732,0.037638,0.017862
1237667143402651883,136.83192,23.926676,0.160341,5.284959E-5,20.671934,19.445423,0.032552,0.029133
1237667143402651856,136.74778,23.832834,0.29669,6.165008E-5,20.903561,19.287844,0.036793,0.028206
1237667143402651863,136.80423,23.783264,0.365347,1.077706E-4,21.663322,20.001331,0.062882,0.032209
1237667143402586259,136.6581,23.82103,0.077166,2.157353E-5,19.30703,18.544058,0.021588,0.020808
1237667143402652248,136.88679,23.77997,0.363434,9.91068E-5,21.622272,20.007002,0.057036,0.032113
1237667143402586190,136.59281,23.741678,0.077713,1.220785E-5,20.250576,19.826557,0.027713,0.026032
1237667113331392714,137.00916,23.734278,0.203995,1.324485E-5,20.492756,19.30654,0.025606,0.019377
1237667143402586182,136.54912,23.808276,0.130491,3.128451E-5,19.545448,18.612249,0.022595,0.021035
1237667143402782738,137.05443,23.875199,0.244875,4.15969E-5,20.563906,19.018448,0.060037,0.029905
1237667113331261699,136.75444,23.676293,0.121007,2.512487E-5,19.408497,18.297419,0.019735,0.015163
1237667143402455426,136.38185,23.583268,0.2366,1.13484E-5,20.955647,20.341883,0.038091,0.035747
1237667142865584280,136.51829,23.290475,0.160034,2.539727E-5,19.422401,18.381414,0.022594,0.024179
1237667112794194023,136.44436,23.047777,0.394621,1.296033E-4,22.088289,20.408823,0.135909,0.04265
1237667142865453248,136.29528,23.165466,0.077324,1.968436E-5,18.842552,17.954205,0.016312,0.019816
1237667142865518598,136.30655,23.186906,0.077627,1.427051E-5,18.253603,17.312727,0.015405,0.018388
1237667142865518700,136.38038,23.121816,0.078332,1.803631E-5,19.218266,18.260277,0.019652,0.020029
1237667142865518834,136.36168,23.234723,0.065736,1.689188E-5,18.972427,18.140991,0.016362,0.018898
1237667142865518788,136.33859,23.230536,0.061003,2.454691E-5,19.567886,18.693884,0.018047,0.019745
1237667142865453260,136.28145,23.235204,0.078158,1.840703E-5,18.692177,17.834589,0.016081,0.019725
1237667142865518773,136.33666,23.172741,0.07619,1.830319E-5,18.826632,17.924574,0.016002,0.018641
1237667113331523720,137.32009,23.743472,0.074966,1.082808E-5,19.693481,18.762024,0.021001,0.023719
1237667113331523711,137.25597,23.849411,0.113984,1.159186E-5,20.298771,19.346992,0.024426,0.025315
1237667143402848442,137.34692,23.992392,0.14658,2.286018E-5,19.601461,18.545603,0.019034,0.016024
1237667143402913886,137.4508,23.966869,0.089392,1.854046E-5,19.015804,18.163191,0.02048,0.015896
1237667113331458315,137.28358,23.71064,0.159783,2.340426E-5,19.964108,18.830647,0.02428,0.020626
1237667142865977537,137.37904,23.678878,0.073431,2.620288E-5,19.713516,18.756773,0.048553,0.042226
1237667142865977520,137.37067,23.662804,0.072769,1.775394E-5,19.575352,18.835058,0.024724,0.01937
1237667113331458299,137.23668,23.795784,0.056548,7.602711E-6,18.426418,17.556978,0.0212,0.019415
1237667113331458295,137.29687,23.666023,0.118296,1.064069E-5,19.891691,18.961336,0.03426,0.025066
1237667113331196204,136.6877,23.52542,0.130831,3.148508E-5,20.022617,18.927921,0.023084,0.01523
1237667252925759695,143.94407,22.61802,0.309482,5.769406E-5,21.043894,19.571413,0.041394,0.018957
1237667431705935896,143.78,22.5843,0.136588,8.414077E-6,19.813747,19.015375,0.045067,0.04776
1237667210513088785,143.86867,22.701555,0.275758,6.379257E-5,21.087431,19.548466,0.035528,0.023262
1237667210513023106,143.75759,22.692541,0.136487,2.982383E-5,19.556425,18.554302,0.02449,0.017264
1237667210513088800,143.88882,22.724759,0.275919,7.162474E-5,21.021645,19.527044,0.03414,0.023202
1237667252925694109,143.77518,22.536792,0.136632,1.321903E-5,19.610142,18.87475,0.025805,0.015444
1237667252925562982,143.47742,22.450279,0.087088,1.302774E-5,19.3638,18.702383,0.023939,0.026376
1237667210512957973,143.60415,22.605101,0.570257,2.216609E-4,22.762823,21.028442,0.122733,0.047911
1237667294265081936,143.28665,22.167402,0.051622,9.027544E-6,17.095186,16.548178,0.021894,0.013083
1237667431168803778,143.34703,22.133904,0.463381,1.234528E-4,21.939718,20.238405,0.167106,0.07312
1237667431168802927,143.22116,22.083056,0.115432,2.415457E-5,19.306658,18.318048,0.016107,0.018792
1237667252925431919,143.28695,22.210991,0.125912,9.597579E-6,19.956921,19.546585,0.027171,0.019808
1237667252925759661,144.04097,22.604401,0.137519,1.412256E-5,19.905609,19.267738,0.028908,0.017613
1237667294265540775,144.32612,22.515098,0.050923,6.656016E-6,18.696066,17.99506,0.023152,0.017057
1237667210513285124,144.30963,22.823539,0.081224,2.592007E-5,19.499382,18.596489,0.020902,0.014865
1237667210513219724,144.27615,22.86876,0.080564,1.257051E-5,20.081829,19.427544,0.058977,0.05709
1237667210513154181,143.99104,22.762125,0.049323,1.234096E-5,19.835136,19.274723,0.023223,0.022085
1237661463309320786,250.0276,23.557659,0.208961,5.009116E-5,20.289005,18.950665,0.020959,0.02317
1237661463309386282,250.11041,23.481596,0.259506,5.346027E-5,20.61194,19.09333,0.026166,0.020251
1237661463309320656,250.04089,23.52903,0.211148,4.607808E-5,20.302402,19.06731,0.020437,0.02338
1237661463309518047,250.31779,23.1279,0.355179,9.28891E-5,21.906628,20.29446,0.066736,0.028499
1237662335723831623,250.44491,23.277372,0.095798,7.547816E-6,19.655256,19.002502,0.016471,0.015101
1237661463309648753,250.47661,22.971033,0.353148,1.441525E-4,22.312893,20.449701,0.088969,0.037249
1237662335723766183,250.35577,23.357153,0.09183,2.651454E-5,19.23946,18.328384,0.014527,0.01515
1237662667501273460,250.38432,22.798237,0.06117,1.032393E-5,19.919895,19.38615,0.01932,0.01538
1237662667501273423,250.38719,22.820432,0.12023,3.533419E-5,19.848883,18.829348,0.018959,0.013252
1237662667501208847,250.31975,22.809272,0.368803,1.078544E-4,22.249933,20.522627,0.07107,0.027632
1237662667501338953,250.50717,22.621211,0.149982,3.250289E-5,19.778393,18.67708,0.033011,0.019922
1237662666427007401,248.78384,22.775412,0.036804,9.519251E-6,19.418858,19.024279,0.01687,0.019172
1237662640124658225,248.65681,22.664787,0.094205,1.398583E-5,19.996365,19.431265,0.021391,0.017625
1237662666963878212,249.05908,23.112546,0.213341,4.468553E-5,20.437222,19.038794,0.023871,0.014831
1237662640124658013,248.70524,22.669462,0.036726,1.322375E-5,18.722301,18.216198,0.016429,0.01429
1237662666427007326,248.72601,22.793528,0.095872,1.129386E-5,19.60404,18.898233,0.018092,0.016632
1237662666427007548,248.73583,22.863422,0.30178,6.223073E-5,21.250942,19.772432,0.035893,0.020142
1237662640124592691,248.67948,22.792797,0.096226,8.744782E-6,19.280193,18.559687,0.017793,0.019958
1237662666427007351,248.81935,22.86166,0.095473,1.648046E-5,19.679295,18.865892,0.017258,0.016215
1237662640661463345,248.84255,23.049663,0.097407,1.212889E-5,19.83629,19.208849,0.046114,0.030678
1237662666426876382,248.63088,23.07588,0.32669,5.977219E-5,21.759327,20.168867,0.051003,0.022668
1237662666963878269,249.19626,23.20381,0.0995,3.083165E-5,19.368814,18.391319,0.018755,0.013971
1237662641198334359,249.14305,23.364483,0.087165,1.459308E-5,18.189516,17.312838,0.015301,0.013367
1237662641198334122,249.16933,23.360175,0.038944,1.554641E-5,18.747801,17.851982,0.016056,0.013677
1237662666963877936,249.12258,23.292117,0.099925,8.047286E-6,19.916439,19.098656,0.020439,0.015411
1237662641198399828,249.20999,23.258729,0.099678,9.409788E-6,19.79425,19.207317,0.020875,0.016867
1237662667500683470,249.25901,23.68392,0.099167,1.098883E-5,20.152447,19.516638,0.017387,0.015787
1237662667500618127,249.14109,23.688085,0.061621,1.602431E-5,18.527119,17.678955,0.012795,0.013232
1237662667500552457,249.01422,23.786844,0.094557,8.212769E-6,20.585449,19.891062,0.023468,0.020088
1237664875119575276,129.33126,23.70173,0.07476,6.802567E-6,19.193962,18.487825,0.0154,0.020538
1237664875119575206,129.22109,23.714173,0.085767,1.228202E-5,20.086897,19.189653,0.02042,0.022301
1237664837001150907,129.09182,23.966737,0.323136,7.135257E-5,21.321777,19.677147,0.040231,0.018438
1237664836464279753,129.33272,23.431269,0.150464,3.638167E-5,20.168478,19.108847,0.022724,0.016363
1237664837001150485,129.08744,23.762359,0.042535,1.05648E-5,17.572956,16.674294,0.016545,0.012228
1237664837001150924,129.19839,23.862407,0.323139,7.815891E-5,21.614336,19.784243,0.048836,0.0191
1237664836464214336,129.19143,23.552305,0.141007,2.689466E-5,20.603865,19.668346,0.025302,0.020794
1237664837001150962,129.16508,23.835662,0.460846,1.471841E-4,22.253513,20.406404,0.080798,0.027034
1237664875119444082,129.06069,23.514484,0.105021,1.087586E-5,19.411734,18.623922,0.014399,0.014559
1237664837001216211,129.22599,23.94632,0.01211,3.453196E-5,19.795635,19.570158,0.021752,0.021394
1237664875119509738,129.20143,23.673966,0.141006,3.415712E-5,19.730368,18.624235,0.018065,0.014451
1237664836464279735,129.25718,23.519065,0.138862,2.506383E-5,20.410105,19.531403,0.024762,0.018227
1237664874582704310,129.48426,23.275777,0.052508,9.144624E-6,18.768864,18.017887,0.017701,0.020426
1237664874582638810,129.29806,23.320123,0.140433,1.071343E-5,19.59857,18.742886,0.083825,0.088533
1237664874582573383,129.276,23.281249,0.124249,2.814127E-5,19.373991,18.301359,0.020035,0.012713
1237664835927408976,129.52372,23.233086,0.083146,1.386667E-5,18.700695,17.831182,0.019137,0.012
1237664835927408939,129.47974,23.227501,0.052143,8.638162E-6,19.927786,19.480883,0.022508,0.0165
1237664835927408962,129.55402,23.159298,0.126999,9.896458E-6,20.350998,19.475378,0.025372,0.016551
1237664835927409072,129.54463,23.143471,0.350443,8.019098E-5,21.844643,20.040592,0.057738,0.021371
1237664874582638915,129.35682,23.202461,0.123996,1.326744E-5,20.388693,19.664228,0.02571,0.019129
1237664874582638791,129.35325,23.17829,0.091943,7.903649E-6,19.715752,19.185656,0.021579,0.015435
1237664835927343396,129.37624,23.135687,0.038578,8.588338E-6,20.322754,19.780367,0.02576,0.017848
1237664835927343370,129.36568,23.104867,0.13679,3.186643E-5,19.651907,18.506884,0.021653,0.01139
1237664835927343419,129.48226,23.012455,0.042016,1.191363E-5,19.219955,18.383888,0.020413,0.011209
1237664835927277878,129.28463,23.065632,0.083531,1.68076E-5,18.610012,17.71102,0.022511,0.015676
1237664835927277936,129.38188,22.984948,0.137405,2.562859E-5,19.458727,18.405046,0.023765,0.016299
1237674371830186584,129.43027,22.892275,0.474497,1.243711E-4,22.174536,20.415422,0.094685,0.029959
1237664835390472256,129.57265,22.799295,0.185151,3.421804E-5,20.321882,19.099121,0.026532,0.018222
1237664874582835474,129.76229,23.575128,0.185071,5.116917E-5,20.289833,18.964458,0.026921,0.017478
1237664874582769876,129.5679,23.514737,0.085542,2.235792E-5,19.440142,18.469124,0.020232,0.014112
1237664875119706232,129.52601,23.820241,0.171289,3.522894E-5,19.517647,18.264055,0.021306,0.017992
1237664836464411054,129.63706,23.773145,0.112722,3.205767E-5,19.771852,18.672424,0.020389,0.016074
1237664874582769895,129.62348,23.470182,0.086113,6.30926E-6,19.054932,18.281097,0.019153,0.01371
1237664874582769934,129.71462,23.452354,0.052222,1.132668E-5,19.675106,18.927048,0.021414,0.015544
1237664836464345205,129.4549,23.544951,0.112554,2.818601E-5,19.518118,18.467646,0.023637,0.013386
1237664874582835410,129.83238,23.518787,0.083538,2.182906E-5,19.862833,18.914454,0.023477,0.017275
1237664874582704398,129.59914,23.353772,0.042148,1.070161E-5,17.727436,16.926388,0.014704,0.014019
1237664835927539958,129.84298,23.33151,0.185493,3.557906E-5,19.873524,18.578224,0.021493,0.014624
1237664835927474402,129.67641,23.216121,0.076984,1.029651E-5,19.798859,19.278246,0.032781,0.025851
1237664874045833417,129.74526,23.092678,0.169009,1.886104E-5,19.983467,18.980841,0.025139,0.019245
1237664835390538196,129.72497,22.834851,0.109895,1.846858E-5,21.051767,20.374964,0.034405,0.028297
1237664835390669025,129.98329,23.007753,0.123196,3.237209E-5,20.134562,18.934114,0.021264,0.01869
1237664835390669051,130.02461,23.016508,0.127124,3.004968E-5,19.716013,18.650003,0.018552,0.016454
1237674371830251854,129.62192,22.875671,0.079062,8.836713E-6,18.771587,18.051731,0.019818,0.014517
1237674371830251744,129.59983,22.878555,0.184893,3.234999E-5,19.933254,18.701664,0.031887,0.020605
1237664835390472249,129.59156,22.750429,0.125649,3.408972E-5,19.822519,18.71941,0.129483,0.032355
1237664835390603625,129.94897,22.876109,0.352988,1.102139E-4,21.866781,19.93923,0.059752,0.021084
1237664835390603493,129.96385,22.787754,0.123318,2.956772E-5,19.838882,18.77791,0.020503,0.014481
1237664835390472770,129.7196,22.741945,0.225292,5.002059E-5,21.272068,19.794765,0.061196,0.043055
1237667255072784670,142.3798,23.893579,0.01833,9.19395E-6,20.325861,20.076853,0.035,0.032217
1237667212123308231,142.50855,23.597702,0.013872,1.273142E-5,19.943262,19.61363,0.027048,0.019994
1237667255072718973,142.18033,23.817297,0.050764,1.012923E-5,20.752907,20.5298,0.03261,0.034043
1237667255072719143,142.13044,23.66978,0.249968,5.178031E-5,20.772818,19.295481,0.031683,0.023411
1237667255072784584,142.33676,23.755288,0.032883,4.920308E-6,19.756998,19.536221,0.0312,0.021576
1237667212123308255,142.53754,23.616556,0.160788,3.100043E-5,19.638201,18.641518,0.025886,0.015853
1237667255072719098,142.1952,23.714796,0.056772,7.076807E-6,19.350805,18.81785,0.033663,0.041091
1237667255072784948,142.33073,23.723071,0.397491,1.653212E-4,21.977423,20.265617,0.066028,0.026994
1237667255072784554,142.30441,23.676649,0.066724,1.408593E-5,20.057751,19.510414,0.032147,0.021359
1237667254535848084,142.32583,23.369243,0.012786,5.206899E-6,20.144791,20.170359,0.021174,0.025976
1237665428640432445,229.20237,22.265876,0.316247,7.683304E-5,21.685751,20.00581,0.063997,0.044163
1237665428103561371,229.06209,22.077153,0.086517,1.195243E-5,18.766146,18.277069,0.016564,0.015312
1237665428103495868,228.94468,22.063619,0.189668,3.538742E-5,20.126646,19.221287,0.024095,0.02031
1237665441529528659,229.03234,22.202227,0.08078,1.426691E-5,20.643908,20.121761,0.032509,0.028792
1237665441529659550,229.20307,22.04307,0.122803,1.555048E-5,20.362387,19.748825,0.028287,0.020787
1237665441529593927,229.22127,22.238589,0.13405,2.796373E-5,19.793869,18.839867,0.054266,0.03368
1237662696500494763,238.27977,23.762514,0.502255,1.092477E-4,22.032549,20.361387,0.064057,0.02564
1237662696500625621,238.54309,23.608063,0.146148,3.979928E-5,20.045618,18.962006,0.025384,0.01738
1237662696500429072,238.11425,23.782731,0.069438,2.461161E-5,19.889072,19.00009,0.018969,0.015022
1237662696500297892,237.80936,23.999537,0.149972,2.972389E-5,19.944807,18.803328,0.020006,0.017481
1237662696500363560,238.05205,23.893008,0.175474,3.372084E-5,19.529789,18.342388,0.019276,0.014055
1237662696500429084,238.14129,23.817242,0.175411,3.111804E-5,20.491671,19.422989,0.023298,0.01666
1237662696500429059,238.11658,23.805613,0.069306,6.958067E-6,19.541224,18.949966,0.022904,0.018703
1237662696500232507,237.75757,23.960109,0.024378,7.886043E-6,19.091072,18.664658,0.020204,0.015422
1237661463847306639,252.43506,22.147583,0.41079,5.228063E-5,22.007324,21.189758,0.055341,0.041109
1237661463847305224,252.28177,22.198716,0.131252,2.469622E-5,20.188158,19.147751,0.071498,0.106731
1237661463847371319,252.52345,22.021914,0.147734,3.881358E-5,20.088173,18.993002,0.017742,0.013027
1237664837537366094,127.39015,23.49691,0.136556,3.735961E-5,19.956549,18.768019,0.025306,0.02071
1237664837537366237,127.37522,23.505882,0.134617,3.248514E-5,19.76162,18.582693,0.024152,0.020343
1237664837537497414,127.7103,23.731429,0.100976,6.944426E-6,19.404263,19.097967,0.022471,0.01864
1237664092898001143,127.59017,23.92352,0.087224,1.499415E-5,17.941704,17.256718,0.014778,0.01337
1237664667886682367,127.67103,23.836978,0.08703,2.158634E-5,19.028103,18.13381,0.019237,0.013841
1237664092897935768,127.48436,23.779209,0.408323,1.179108E-4,21.679575,20.294453,0.064759,0.027513
1237664667886551361,127.35283,23.656981,0.087263,1.044042E-5,20.054699,19.508291,0.022144,0.020426
